city_id,name,address,latitude,longitude,safety_score,phone,description
a26978da-4f18-42e6-8949-624d108b6c24,云泊居里酒店(西双版纳景洪告庄西双景星光夜市店),允景洪街道曼斗村旅游巷115号,22.012752,100.81338,4.7,0691-6624777;17387731677,根据现有信息，未发现关于云泊居里酒店(西双版纳景洪告庄西双景星光夜市店)深夜周边安保、前台管理严谨性问题以及陌生人尾随或半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,如家精选酒店(西双版纳星光夜市告庄西双景店),曼外新寨70号,22.009045,100.825447,4.7,0691-2126688;19869521886,根据可获取的信息，该酒店在深夜周边安保、前台管理和防止陌生人尾随或半夜敲门方面表现良好。
a26978da-4f18-42e6-8949-624d108b6c24,汉庭酒店(西双版纳告庄西双景店),曼斗新村,22.010758,100.817837,4.6,0691-2714888;15368631750,该酒店整体评价良好，但存在空调制冷效果不佳和停车场设施维护不足的问题。
a26978da-4f18-42e6-8949-624d108b6c24,柏丽拉度假酒店(西双版纳景洪告庄西双景星光夜市店),曼斗路3号曼斗居民小组122号,22.012442,100.815162,4.6,0691-6629555;15393825399,根据现有信息，未发现有关深夜周边安保、前台管理以及陌生人尾随或半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,凯里亚德酒店(西双版纳泼水广场曼听公园店),联通路1号,21.996286,100.797725,4.8,0691-8991899,该酒店整体评价良好，但存在少量关于深夜周围环境安全性及前台管理严谨性的负面反馈。
a26978da-4f18-42e6-8949-624d108b6c24,如家精选酒店(西双版纳告庄星光夜市店),江北曼斗新村曼斗路3号,22.013665,100.812156,4.7,0691-6688988;15687075678,"基于当前可用信息,该酒店在深夜周边安保及前台管理方面表现良好,未发现有陌生人尾随或半夜敲门的相关负面记录。"
a26978da-4f18-42e6-8949-624d108b6c24,森淼酒店(西双版纳景洪告庄西双景星光夜市店),告庄3号门旁,22.012043,100.818357,4.6,18869103046,基于当前可获取的信息，森淼酒店(西双版纳景洪告庄西双景星光夜市店)在深夜周边安保、前台管理严谨性方面表现良好，未发现有关陌生人尾随或半夜敲门的安全隐患记录。
a26978da-4f18-42e6-8949-624d108b6c24,R蓉悦酒店(告庄西双景星光夜市店),旅游巷与曼斗路,22.011439,100.813557,4.6,0691-6667777;13578164111,基于现有信息，R蓉悦酒店(告庄西双景星光夜市店)在深夜周边安保及前台管理方面表现良好，未发现关于陌生人尾随或半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,蒙纳度假酒店(西双版纳景洪告庄星光夜市店),告庄西双景景德寨10栋201号,22.009977,100.822014,4.8,0691-3089588;18313229395,未发现关于深夜周边安保、前台管理不严谨或陌生人尾随/半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳悦莲庄莲府度假酒店,告庄西双景景真寨31栋,22.004864,100.827676,4.8,0691-6666366,根据现有信息，西双版纳悦莲庄莲府度假酒店在深夜周边安保、前台管理方面表现良好，未发现陌生人尾随或半夜敲门等安全问题。
a26978da-4f18-42e6-8949-624d108b6c24,丽枫酒店(曼贺纳店),曼弄枫社区居民委会曼贺纳居民小组102号附1号1栋101门面,21.974922,100.822885,4.8,0691-6697999;18988130778,根据当前可获取的信息，丽枫酒店(曼贺纳店)在深夜周边安保及前台管理方面表现良好，未发现陌生人尾随或半夜敲门的记录。
a26978da-4f18-42e6-8949-624d108b6c24,纳伽·Y酒店(西双版纳景洪告庄西双景星光夜市店),允景洪街道办事告庄西双景勐罕路景真寨11栋,22.004321,100.82916,4.8,0691-6666660,根据现有信息，未发现关于纳伽·Y酒店(西双版纳景洪告庄西双景星光夜市店)在深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,曼悦里酒店(西双版纳景洪告庄西双景星光夜市店),江北街道曼阁社区居委会宣慰大道曼斗路3号曼斗居民小组150号,22.012633,100.815632,4.8,0691-2138977;15388803926,根据现有信息，曼悦里酒店(西双版纳景洪告庄西双景星光夜市店)在深夜周边安保、前台管理方面表现良好，未发现关于陌生人尾随或半夜敲门的安全问题记录。
a26978da-4f18-42e6-8949-624d108b6c24,宜必思酒店(西双版纳孔雀湖店),嘎兰中路2号,22.020699,100.79326,4.8,0691-8989898,基于可获取的信息，未发现关于深夜周边安保、前台管理严谨性问题以及陌生人尾随或半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,戴斯温德姆酒店(西双版纳景洪融创国际度假区店),雨林路18号4栋,22.022992,100.740957,4.5,0691-8997888;13035970970;18087939333,该酒店整体评价较好，但存在个别关于前台管理和潜在的安全顾虑。
a26978da-4f18-42e6-8949-624d108b6c24,楚梵江景酒店(西双版纳景洪告庄西双景星光夜市店),告庄西双景岱寨E12栋,22.00856,100.812393,4.8,0691-6736688;18088115530,基于现有信息，未发现关于楚梵江景酒店(西双版纳景洪告庄西双景星光夜市店)在深夜周边安保、前台管理严谨性及陌生人尾随或半夜敲门方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪湄江岛江景酒店(告庄星光夜市店),曼斗村396号,22.009349,100.811369,4.5,13212314666;19988183112,根据现有信息，未发现该酒店存在明显的深夜周边安保问题、前台管理疏忽或陌生人尾随及半夜敲门的情况。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪澜岸酒店(告庄星光夜市店),孔雀大道景宰寨6栋4楼,22.008352,100.817306,4.7,0691-2770999,基于当前可获取的信息，西双版纳景洪澜岸酒店(告庄星光夜市店)在深夜周边安保、前台管理方面表现良好，未发现有关陌生人尾随或半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,艺龙酒店(西双版纳景洪店),景洪江北街道澜沧江路12号-1号,22.021635,100.809774,4.7,0691-8933999,根据现有信息，艺龙安云酒店(西双版纳景洪机场勐泐大佛寺店)在深夜周边安保及前台管理方面表现良好，未发现关于陌生人尾随或半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,凯里亚德酒店(西双版纳景洪勐泐大佛寺曼城店),允景洪街道曼弄金湾B区B6栋601号,21.979045,100.809152,4.7,0691-8933338,根据现有信息，未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随/半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳美度大酒店(傣乡水城店),勐腊路傣乡水城17幢,21.999788,100.787674,4.6,0691-2205600;0691-2768888;13302159128,根据现有信息，西双版纳美度大酒店(傣乡水城店)未显示出明显的安全风险。
a26978da-4f18-42e6-8949-624d108b6c24,喆·啡酒店(西双版纳告庄星光夜市),宣慰大道告庄西双景3期景栋寨1栋,22.01261,100.816214,4.3,0691-2222188,该酒店存在一定的卫生问题和设施老旧现象，但未发现直接关于深夜周边安保、前台管理严谨性或陌生人尾随及半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,如家酒店·neo(西双版纳曼听公园泼水广场店),曼听路2号,22.002792,100.801282,4.6,"0691-2190688;14788067632;0691-2190688,9",基于现有信息，该酒店在深夜周边安保及前台管理方面表现良好，未发现陌生人尾随或半夜敲门的记录。
a26978da-4f18-42e6-8949-624d108b6c24,超越梦想酒店(西双版纳景洪告庄西双景星光夜市店),景洪宣慰大道3号曼斗居民小组116号,22.012773,100.813566,4.5,0691-8988883;18088098172,根据现有信息，未发现关于超越梦想酒店(西双版纳景洪告庄西双景星光夜市店)在深夜周边安保、前台管理严谨性及陌生人尾随或半夜敲门记录方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪喜源酒店(曼听公园店),曼景兰社区曼龙匡村民小组308号,21.986912,100.809265,4.7,15388803233;15393918333,基于现有信息，西双版纳景洪喜源酒店(曼听公园店)在深夜周边安保及前台管理方面未发现明显问题，无陌生人尾随或半夜敲门记录报告。
a26978da-4f18-42e6-8949-624d108b6c24,桔子酒店(西双版纳勐泐大佛寺店),曼弄枫街道曼弄枫村委会庄尖路东7号1栋,21.966054,100.819367,4.7,0691-8983999,该酒店整体评价良好，但存在附近施工带来的白天噪音干扰以及轻微的隔音问题。未发现深夜周边安保不足、前台管理不严谨或陌生人尾随/半夜敲门等安全相关负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳云归民宿(泼水广场店),滨江大道观澜别墅9栋102号,22.006173,100.807225,4.8,18313240206,该酒店在深夜周边安保及前台管理方面表现良好，但存在轻微的卫生问题反馈。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳泊悦酒店(告庄星光夜市店),景匡寨一栋14层,22.00928,100.817448,4.7,18988177702,基于现有信息，未发现关于西双版纳泊悦酒店(告庄星光夜市店)深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,如家精选酒店(西双版纳景洪孔雀湖热带花卉园店),么囡路1号,22.004713,100.784046,4.9,0691-2588888,根据现有信息，未发现关于深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪鸿云酒店(泼水广场州人民医院店),嘎兰南路12号(州人民医院旁),22.004681,100.801591,4.6,0691-2165776;0691-6635999,根据现有信息，未发现关于深夜周边安保、前台管理不严谨或有陌生人尾随及半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,那蓝朵主题民宿(西双版纳景洪泼水广场江边夜市店),公园大道滨江公馆2幢7楼,22.006934,100.804969,4.8,"18003575313;+861056320612,36620614",基于现有信息，未发现关于那蓝朵主题民宿(西双版纳景洪泼水广场江边夜市店)在深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门记录方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,傣园酒店,民航路61号,21.993637,100.791183,4.5,0691-2123888;0691-2130558;0691-2166999,根据现有信息，傣园酒店在深夜周边安保及前台管理方面表现良好，未发现有陌生人尾随或半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,丽怡酒店(西双版纳景洪勐泐大佛寺曼城雨林公园店),勐泐大道曼弄枫村83号2栋,21.971018,100.805523,4.6,0691-8992999;13035999916,基于当前可获取的信息，丽怡酒店(西双版纳景洪勐泐大佛寺雨林健康主题公园店)在旅行安全方面表现较好，未发现关于深夜周边安保问题或陌生人尾随、半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,夏都度假酒店,榕林大道曼弄金湾A6栋201号,21.977781,100.805857,4.7,19306990887,存在对酒店深夜安全性的担忧以及前台服务质量的不满，但未明确指出陌生人尾随或半夜敲门的具体案例。
a26978da-4f18-42e6-8949-624d108b6c24,如家华驿精选酒店(西双版纳景洪曼听公园店),景洪曼听公园景匡巷12号综合楼一幢,21.991864,100.808884,4.6,19969186707,根据现有信息，该酒店在深夜周边安保及前台管理方面表现良好，未发现陌生人尾随或半夜敲门的记录。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪金瑞酒店(告庄夜市店),西双版纳傣族自治州曼斗村旅游巷居民小组140号14栋1楼,22.01143,100.814326,4.5,13099628855;19236965755,基于现有信息，西双版纳景洪金瑞酒店(告庄夜市店)在深夜周边安保及前台管理方面表现良好，未发现有陌生人尾随或半夜敲门的相关记录。
a26978da-4f18-42e6-8949-624d108b6c24,如礼金湾酒店(西双版纳景洪告庄西双景星光夜市店),景洪江北曼斗52号,22.012399,100.813405,4.5,0691-2220229;19006917682,基于现有信息，如礼金湾酒店在夜间安全管理和前台服务方面表现良好，未发现明确的陌生人尾随或半夜敲门记录。
a26978da-4f18-42e6-8949-624d108b6c24,五云丰胜酒店(西双版纳景洪告庄星光夜市店),告庄西双景法寨27栋,22.008972,100.824284,4.6,0691-6623333;15393932678,根据现有信息，五云丰胜酒店(西双版纳景洪告庄星光夜市店)在深夜周边安保、前台管理严谨性方面未发现明显负面评价，且无记录显示存在陌生人尾随或半夜敲门的情况。
a26978da-4f18-42e6-8949-624d108b6c24,寰宇曼汀酒店,西双景景岱寨B6栋1楼,22.009569,100.814711,4.7,18088092220,寰宇曼汀酒店在深夜周边安保和前台管理方面存在一些不足，但整体上未发现严重安全问题。
a26978da-4f18-42e6-8949-624d108b6c24,玉见酒店(西双版纳景洪勐泐大佛寺店),西双版纳州度假区管理委员曼弄枫村委会曼养广村30号,21.973152,100.815046,4.9,19087278387;19087279392,基于可获取的信息，玉见酒店(西双版纳景洪勐泐大佛寺店)在深夜周边安保、前台管理方面表现良好，未发现有陌生人尾随或半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,家天下酒店(西双版纳景洪告庄星光夜市店),告庄西双景景栋寨1栋106号,22.012243,100.815744,4.5,18279410666,该酒店存在明显的安全隐患和服务管理问题，需谨慎考虑入住。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪海逸度假酒店(告庄星光夜市店),勐罕路6号团山老寨7号,21.999531,100.842431,4.3,0691-2589199,该酒店在深夜周边安保方面表现良好，前台管理也得到了住客的认可。未发现关于陌生人尾随或半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,艺龙万国酒店(西双版纳景洪泼水广场店),曼景兰古城17栋102,21.999392,100.809475,4.4,0691-2221819;0691-8995858;15393936579,该酒店整体评价较好，但存在个别关于房间隔音效果差以及设施略显陈旧的负面反馈。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪美居酒店(曼城公园勐泐大佛寺店),允景洪街道庄尖东路勐泐大佛寺东100米,21.96448,100.809737,4.7,0691-2586666;17708818000,基于现有信息，西双版纳景洪美居酒店(曼城公园勐泐大佛寺店)在深夜周边安保及前台管理方面表现良好，未发现有关陌生人尾随或半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪美凯精品酒店(孔雀湖热带花卉园店),民航路14号,22.005483,100.792587,4.7,0691-8999333;13759283777,未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,轻住·纳里度假酒店,万达国际度假区6期38栋,22.02284,100.754702,4.6,0691-2562222,根据现有信息，未发现关于轻住·纳里度假酒店存在深夜周边安保问题、前台管理不严谨或陌生人尾随/半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,双欣商务酒店(告庄星光夜市店),曼斗村104号,22.013178,100.811571,4.4,15817845158,该酒店存在一些关于深夜周边安全和前台管理严谨性的负面反馈，但没有直接提到陌生人尾随或半夜敲门的具体案例。
a26978da-4f18-42e6-8949-624d108b6c24,泰纳园·红木艺术传承·HolidayVilla民宿(嘎洒机场泼水广场店),允景洪街道办事大沙坝世纪金源乾江苑101栋,21.994006,100.819294,4.8,13578156625,基于当前可获取的信息，未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的负面反馈。
a26978da-4f18-42e6-8949-624d108b6c24,有家精品民宿(西双版纳景洪泼水广场店),勐海路王府广场1栋11层,22.004064,100.804423,4.2,"15393806676;+861056320612,32133580",该酒店在安全方面未见明显负面评价，但存在个别住客对房间清洁度及服务态度的不满。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳私寓度假酒店(告庄星光夜市店),景洪告庄西双景景宰寨39-1栋西塔,22.008495,100.816082,4.7,13604516152,根据可获取的信息，西双版纳私寓度假酒店(告庄星光夜市店)在深夜周边安保、前台管理严谨性方面未发现明显问题，没有提及陌生人尾随或半夜敲门的情况。
a26978da-4f18-42e6-8949-624d108b6c24,活发大酒店,勐龙路8号,21.999645,100.801032,4.3,0691-2166168;0691-2166888,基于现有信息，活发大酒店在深夜周边安保及前台管理方面表现良好，未发现明显的安全问题报告。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪东南苑酒店(曼听公园总佛寺店),坝吉路15号,21.988161,100.805301,4.6,0691-2480888,根据现有信息，西双版纳景洪东南苑酒店(曼听公园总佛寺店)在深夜周边安保、前台管理方面表现良好，未发现有关陌生人尾随或半夜敲门的安全隐患报告。
a26978da-4f18-42e6-8949-624d108b6c24,有家精品度假民宿(告庄店),俊发滨江公园3栋1楼102号,22.003575,100.832384,4.7,"15393931772;+861056320612,16148944",未找到关于有家精品度假民宿(告庄店)的深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,桔子酒店(西双版纳告庄西双景星光夜市店),曼斗社区居委会曼斗村58号,22.009925,100.81258,4.7,0691-6679999;17787036999,根据现有信息，未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,安梦民宿,宣慰大道精尚傣味米线混沌东30米,22.013425,100.817525,4.8,"18088094354;+861056320612,46768678",存在深夜周边安保不足、前台管理不严谨的问题，以及有陌生人尾随或半夜敲门的记录。
a26978da-4f18-42e6-8949-624d108b6c24,泡泡酒店(星光夜市店),宣慰大道13号,22.013437,100.816802,4.7,19106911177,未找到关于泡泡酒店(星光夜市店)的相关负面评价，特别是针对深夜周边安保、前台管理严谨性及陌生人尾随或半夜敲门记录的信息。
a26978da-4f18-42e6-8949-624d108b6c24,溶泽民宿(西双版纳景洪市勐泐大道曼城店),曼城A10栋,21.974628,100.804133,4.6,15894356325,该民宿在深夜安保方面没有明显负面反馈，但有提及临街位置较吵闹可能影响睡眠质量。
a26978da-4f18-42e6-8949-624d108b6c24,烟雨居影院度假酒店(西双版纳告庄星光夜市店),宣慰大道11号曼时光小区1栋10楼14楼,22.013296,100.817132,4.9,18088100830,基于当前信息，烟雨居影院度假民宿在深夜周边安保、前台管理方面表现良好，未发现有关陌生人尾随或半夜敲门的安全隐患报告。
a26978da-4f18-42e6-8949-624d108b6c24,澜季酒店(告庄西双景星光夜市店),曼斗村61号附4号楼1楼,22.010187,100.813045,4.3,15087685035;18587019880,未发现关于澜季酒店(告庄西双景星光夜市店)在深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪世豪酒店(告庄星光夜市店),澜沧江路3号,22.013636,100.821225,4.7,0691-2121988,该酒店存在多处安全隐患和服务问题，特别是前台响应不及时以及清洁状况令人担忧。
a26978da-4f18-42e6-8949-624d108b6c24,景洪邦海大酒店,嘎兰中路74号,22.014853,100.799233,4.4,0691-2580333,景洪邦海大酒店在深夜周边安保和前台管理方面表现良好，但存在个别关于房间安排及设施质量的负面反馈。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪宜泰酒店(嘎洒国际机场店),曼暖龙新村68号,21.978333,100.776193,4.6,0691-2732333;13987770808,根据现有信息，西双版纳景洪宜泰酒店(嘎洒国际机场店)在深夜周边安保和前台管理方面未发现明显问题，没有提及陌生人尾随或半夜敲门的情况。
a26978da-4f18-42e6-8949-624d108b6c24,锦怡大酒店,菩提大道曼弄枫旅游度假区(新傣医院对面),21.967152,100.791497,4.5,13618819284,未发现关于深夜周边安保、前台管理以及陌生人尾随或半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪百来缘民宿(告庄西双景星光夜市店),曼泐路131号澜江悦2单元,22.010696,100.815081,4.8,15393931280;15920826480,根据现有信息，西双版纳景洪百来缘民宿(告庄西双景星光夜市店)在安全方面表现良好，没有发现深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的记录。
a26978da-4f18-42e6-8949-624d108b6c24,景洪拾宿酒店(告庄双景星光夜市店),曼斗村165号,22.013638,100.813456,4.5,13738766903,基于当前信息，景洪拾宿酒店(告庄双景星光夜市店)在深夜周边安保、前台管理方面表现良好，未发现有关陌生人尾随或半夜敲门的安全隐患报告。
a26978da-4f18-42e6-8949-624d108b6c24,越和民宿(西双版纳景洪告庄西双景星光夜市店),孔雀城A1号楼6单元1526号,22.009373,100.812066,4.6,17787561193,越和民宿在深夜周边安保及前台管理方面存在轻微隐患，但未发现严重的陌生人尾随或半夜敲门记录。
a26978da-4f18-42e6-8949-624d108b6c24,安之若素民宿(告庄西双景星光夜市店),曼泐路131号澜江悦1单元605号,22.010716,100.814721,4.8,15211942479,未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随/半夜敲门的相关负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪云际酒店(泼水广场店),曼景兰一巷270号,22.001774,100.802512,4.4,0691-2200155,基于现有信息，未发现关于西双版纳景洪云际酒店(泼水广场店)在深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门方面存在明显风险的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,漫杰森酒店(勐泐大佛寺店),西双版纳州度假区庄董西路18号22栋(中国普洱茶文旅中心),21.96731,100.801877,4.6,0691-6688555,未发现关于深夜周边安保、前台管理不严谨或陌生人尾随及半夜敲门的具体负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,海岸酒店(西双版纳景洪告庄西双景星光夜市店),宣慰大道11号曼时光1栋1楼,22.014029,100.81727,4.8,0691-2211567;19988182567,未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳国投会展酒店,勐泐大道曼弄枫国际会展中心,21.977051,100.807185,4.3,0691-2152222,基于现有信息，西双版纳国投会展酒店未发现明显的深夜周边安保问题、前台管理不严谨以及陌生人尾随或半夜敲门的情况。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳景洪纳象谷民宿(告庄西双景星光夜市店),宣慰大道曼斗路3号曼斗居民小组122号附1号,22.012211,100.81462,4.8,18988148787,未发现与深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门相关的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,有家精品民宿(告庄星光夜市店),告庄西双景景匡寨9栋30层3003室,22.010601,100.815667,4.7,"19988181192;+861056320612,3511838",根据现有信息，有家精品民宿(告庄星光夜市店)在旅行安全方面表现良好，未发现严重安全隐患。
a26978da-4f18-42e6-8949-624d108b6c24,有家精品民宿(大佛寺店),曼弄枫曼城A7栋909,21.975477,100.804185,4.7,19969180128,未发现关于深夜周边安保、前台管理严谨性问题及陌生人尾随或半夜敲门的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,景洪天鹅酒店,曼景兰村曼听路一巷,22.001317,100.802119,3.9,0691-2195666;15331772508;15368638881,未找到关于景洪天鹅酒店在深夜周边安保、前台管理严谨性以及陌生人尾随或半夜敲门记录方面的负面评价。
a26978da-4f18-42e6-8949-624d108b6c24,溶泽民宿(告庄西双景星光夜市店),宣慰大道9号黎都盛景2号楼26层2601,22.01299,100.817729,4.6,"13911338303;15894350126;+861056320612,46984447",溶泽民宿(告庄西双景星光夜市店)整体安全状况良好，但需注意临街噪音可能影响休息。
a26978da-4f18-42e6-8949-624d108b6c24,实景民宿(西双版纳景洪澜沧江店),傣泐金湾品江苑2栋1721室,22.023111,100.799361,4.8,13818442166,基于现有信息，实景民宿(西双版纳景洪澜沧江店)在深夜周边安保及前台管理方面未发现明显风险。
a26978da-4f18-42e6-8949-624d108b6c24,西双版纳泊心酒店(告庄景区星光夜市店),景宰寨1栋,22.010108,100.815658,4.6,0691-2228686,未发现关于深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,景洪艾菲尔酒店,曼景兰古城14栋10号,21.999181,100.808837,4.4,0691-6788899;18988179699,景洪艾菲尔酒店整体安全状况良好，但存在个别关于深夜周边环境及前台服务的负面反馈。
a26978da-4f18-42e6-8949-624d108b6c24,曼斗商务酒店(西双版纳景洪告庄星光夜市店),江北曼泐路与曼斗旅游巷交汇处,22.012056,100.815397,4.1,0691-8997900;15393935137,基于现有信息，曼斗商务酒店(西双版纳景洪告庄星光夜市店)在深夜周边安保及前台管理方面表现良好，未发现关于陌生人尾随或半夜敲门的负面记录。
a26978da-4f18-42e6-8949-624d108b6c24,木易民宿(告庄西双景星光夜市店),勐罕路告庄西双景景德寨10栋,22.009616,100.822138,4.7,"15812163984;+861056320612,48143425",根据现有信息，未发现关于木易民宿(告庄西双景星光夜市店)在深夜周边安保、前台管理以及陌生人尾随或半夜敲门方面存在显著风险。
a26978da-4f18-42e6-8949-624d108b6c24,凯轩度假酒店(告庄星光夜市店),曼泐路18号,22.011552,100.815739,4.1,0691-2290088;0691-2291088;18008815521,根据当前可获取的信息，未发现关于凯轩度假酒店(告庄星光夜市店)深夜周边安保问题、前台管理不严谨或陌生人尾随及半夜敲门的负面记录。
